event_id,campaign_id,client_id,event_date,event_type,account_id,revenue_influenced
evt_1332,camp_039,client_002,2025-05-08,impression,acc_084,
evt_1333,camp_036,client_002,2025-09-20,impression,acc_043,
evt_1334,camp_014,client_001,2025-09-17,impression,acc_006,
evt_1335,camp_042,client_004,2025-12-15,impression,acc_039,
evt_1336,camp_003,client_002,2026-01-29,click,acc_090,
evt_1337,camp_020,client_003,2025-07-13,impression,acc_050,
evt_1338,camp_027,client_004,2025-06-04,click,acc_019,
evt_1339,camp_040,client_001,2026-03-23,click,acc_086,
evt_1340,camp_037,client_002,2025-09-12,meeting_booked,acc_069,113653.55
evt_1341,camp_024,client_003,2026-02-13,click,acc_011,
evt_1342,camp_021,client_003,2026-02-03,impression,acc_054,
evt_1343,camp_005,client_003,2025-11-26,impression,acc_056,
evt_1344,camp_009,client_001,2025-12-24,impression,acc_023,
evt_1345,camp_027,client_004,2025-06-10,click,acc_070,
evt_1346,camp_040,client_001,2026-02-16,impression,acc_006,
evt_1347,camp_041,client_002,2025-06-24,impression,acc_068,
evt_1348,camp_045,client_001,2025-08-22,impression,acc_079,
evt_1349,camp_021,client_003,2026-01-09,impression,acc_044,
evt_1350,camp_040,client_001,2026-02-18,impression,acc_041,
evt_1351,camp_032,client_001,2025-10-25,impression,acc_066,
evt_1352,camp_012,client_004,2025-07-11,click,acc_078,
evt_1353,camp_013,client_001,2025-08-27,impression,acc_003,
evt_1354,camp_041,client_002,2025-06-28,click,acc_013,
evt_1355,camp_027,client_004,2025-05-20,impression,acc_042,
evt_1356,camp_036,client_002,2025-07-29,impression,acc_085,
evt_1357,camp_013,client_001,2025-09-03,impression,acc_091,
evt_1358,camp_005,client_003,2025-12-25,impression,acc_048,
evt_1359,camp_021,client_003,2025-12-14,click,acc_007,
evt_1360,camp_022,client_003,2026-02-14,impression,acc_055,
evt_1361,camp_002,client_004,2026-02-26,impression,acc_096,
evt_1362,camp_022,client_003,2026-02-03,form_fill,acc_089,32636.96
evt_1363,camp_031,client_002,2026-03-05,form_fill,acc_018,
evt_1364,camp_022,client_003,2026-01-24,form_fill,acc_059,
evt_1365,camp_034,client_003,2026-03-13,click,acc_048,
evt_1366,camp_021,client_003,2026-01-10,impression,acc_074,
evt_1367,camp_037,client_002,2025-10-01,click,acc_090,
evt_1368,camp_023,client_003,2025-08-07,impression,acc_012,
evt_1369,camp_002,client_004,2026-03-21,impression,acc_038,
evt_1370,camp_011,client_004,2025-11-29,impression,acc_076,
evt_1371,camp_039,client_002,2025-06-16,click,acc_013,
evt_1372,camp_021,client_003,2025-12-09,impression,acc_097,
evt_1373,camp_006,client_002,2025-09-07,impression,acc_062,
evt_1374,camp_020,client_003,2025-09-08,impression,acc_029,
evt_1375,camp_008,client_004,2026-02-01,click,acc_039,
evt_1376,camp_006,client_002,2025-09-24,impression,acc_058,
evt_1377,camp_031,client_002,2026-01-27,impression,acc_068,
evt_1378,camp_031,client_002,2026-03-14,impression,acc_098,
evt_1379,camp_021,client_003,2026-01-25,form_fill,acc_016,46963.17
evt_1380,camp_044,client_004,2025-07-04,click,acc_017,
evt_1381,camp_030,client_002,2025-11-08,impression,acc_053,
evt_1382,camp_020,client_003,2025-09-17,form_fill,acc_011,
evt_1383,camp_003,client_002,2026-01-22,click,acc_013,
evt_1384,camp_048,client_003,2025-12-08,impression,acc_048,
evt_1385,camp_020,client_003,2025-07-28,impression,acc_087,
evt_1386,camp_013,client_001,2025-09-02,impression,acc_036,
evt_1387,camp_050,client_003,2025-09-02,impression,acc_059,
evt_1388,camp_010,client_002,2025-09-30,impression,acc_021,
evt_1389,camp_040,client_001,2026-03-11,impression,acc_067,
evt_1390,camp_035,client_004,2025-11-10,impression,acc_039,
evt_1391,camp_010,client_002,2025-11-03,impression,acc_095,
evt_1392,camp_016,client_002,2025-09-15,impression,acc_021,
evt_1393,camp_022,client_003,2026-01-28,impression,acc_074,
evt_1394,camp_002,client_004,2026-02-10,impression,acc_063,
evt_1395,camp_004,client_001,2026-01-05,impression,acc_010,
evt_1396,camp_046,client_001,2025-09-15,impression,acc_079,
evt_1397,camp_045,client_001,2025-09-13,impression,acc_091,
evt_1398,camp_020,client_003,2025-07-27,click,acc_050,
evt_1399,camp_043,client_001,2026-01-03,meeting_booked,acc_067,114582.73
evt_1400,camp_030,client_002,2025-09-19,impression,acc_072,
evt_1401,camp_045,client_001,2025-07-29,impression,acc_061,
evt_1402,camp_044,client_004,2025-08-06,impression,acc_080,
evt_1403,camp_015,client_002,2025-08-07,form_fill,acc_018,
evt_1404,camp_045,client_001,2025-08-28,click,acc_086,
evt_1405,camp_021,client_003,2026-01-07,impression,acc_059,
evt_1406,camp_031,client_002,2026-02-22,impression,acc_013,
evt_1407,camp_011,client_004,2025-12-09,impression,acc_034,
evt_1408,camp_037,client_002,2025-10-24,impression,acc_018,
evt_1409,camp_046,client_001,2025-08-11,impression,acc_023,
evt_1410,camp_005,client_003,2026-01-15,impression,acc_048,
evt_1411,camp_027,client_004,2025-06-15,impression,acc_022,
evt_1412,camp_031,client_002,2026-01-16,impression,acc_053,
evt_1413,camp_045,client_001,2025-09-11,click,acc_073,
evt_1414,camp_028,client_002,2025-10-07,impression,acc_072,
evt_1415,camp_045,client_001,2025-08-08,click,acc_030,
evt_1416,camp_005,client_003,2026-01-18,impression,acc_099,
evt_1417,camp_039,client_002,2025-06-18,impression,acc_058,
evt_1418,camp_029,client_003,2025-10-29,form_fill,acc_024,
evt_1419,camp_007,client_001,2025-12-08,impression,acc_086,
evt_1420,camp_042,client_004,2025-12-16,impression,acc_081,
evt_1421,camp_009,client_001,2025-12-07,click,acc_073,
evt_1422,camp_043,client_001,2026-01-15,impression,acc_025,
evt_1423,camp_025,client_003,2025-09-23,impression,acc_077,
evt_1424,camp_014,client_001,2025-09-26,impression,acc_086,
evt_1425,camp_044,client_004,2025-08-02,click,acc_034,
evt_1426,camp_023,client_003,2025-07-20,impression,acc_012,
evt_1427,camp_033,client_003,2025-11-23,click,acc_055,
evt_1428,camp_004,client_001,2026-01-21,meeting_booked,acc_041,5122.28
evt_1429,camp_036,client_002,2025-07-16,click,acc_051,
evt_1430,camp_002,client_004,2026-03-28,click,acc_022,
evt_1431,camp_026,client_004,2026-02-04,click,acc_080,
evt_1432,camp_026,client_004,2026-02-19,impression,acc_040,
evt_1433,camp_043,client_001,2026-01-16,impression,acc_026,
evt_1434,camp_036,client_002,2025-08-17,click,acc_053,
evt_1435,camp_010,client_002,2025-11-07,click,acc_046,
evt_1436,camp_009,client_001,2025-12-11,impression,acc_003,
evt_1437,camp_010,client_002,2025-11-08,impression,acc_098,
evt_1438,camp_028,client_002,2025-08-23,impression,acc_018,
evt_1439,camp_027,client_004,2025-08-01,form_fill,acc_047,23265.32
evt_1440,camp_028,client_002,2025-10-09,impression,acc_069,
evt_1441,camp_023,client_003,2025-08-11,impression,acc_033,
evt_1442,camp_001,client_002,2025-08-19,click,acc_072,
evt_1443,camp_016,client_002,2025-10-12,impression,acc_095,
evt_1444,camp_035,client_004,2025-10-28,impression,acc_076,
evt_1445,camp_003,client_002,2026-01-17,click,acc_072,
evt_1446,camp_008,client_004,2026-02-15,meeting_booked,acc_076,16609.15
evt_1447,camp_047,client_002,2026-01-18,meeting_booked,acc_098,147631.91
evt_1448,camp_050,client_003,2025-08-19,impression,acc_044,
evt_1449,camp_034,client_003,2026-02-13,impression,acc_077,
evt_1450,camp_041,client_002,2025-06-24,click,acc_098,
evt_1451,camp_035,client_004,2025-11-12,impression,acc_094,
evt_1452,camp_004,client_001,2026-01-19,click,acc_037,
evt_1453,camp_031,client_002,2026-03-12,form_fill,acc_058,
evt_1454,camp_022,client_003,2026-01-17,meeting_booked,acc_056,120742.37
evt_1455,camp_019,client_002,2025-09-05,click,acc_021,
evt_1456,camp_039,client_002,2025-06-15,click,acc_098,
evt_1457,camp_037,client_002,2025-08-27,impression,acc_043,
evt_1458,camp_038,client_003,2025-09-15,impression,acc_024,
evt_1459,camp_019,client_002,2025-09-23,impression,acc_098,
evt_1460,camp_032,client_001,2025-09-09,impression,acc_010,
evt_1461,camp_018,client_003,2025-11-27,impression,acc_044,
evt_1462,camp_018,client_003,2025-11-12,click,acc_044,
evt_1463,camp_039,client_002,2025-07-23,click,acc_021,
evt_1464,camp_043,client_001,2026-01-12,click,acc_061,
evt_1465,camp_017,client_001,2025-10-15,impression,acc_091,
evt_1466,camp_034,client_003,2026-02-28,meeting_booked,acc_011,145265.12
evt_1467,camp_039,client_002,2025-07-11,click,acc_018,
evt_1468,camp_027,client_004,2025-07-04,impression,acc_092,
evt_1469,camp_029,client_003,2025-12-10,impression,acc_099,
evt_1470,camp_037,client_002,2025-10-03,impression,acc_098,
evt_1471,camp_017,client_001,2025-10-09,impression,acc_023,
evt_1472,camp_026,client_004,2026-02-02,impression,acc_063,
evt_1473,camp_049,client_001,2025-07-05,impression,acc_067,
evt_1474,camp_046,client_001,2025-08-30,impression,acc_045,
evt_1475,camp_034,client_003,2026-02-08,impression,acc_056,
evt_1476,camp_029,client_003,2025-10-30,meeting_booked,acc_055,104017.07
evt_1477,camp_003,client_002,2026-01-24,impression,acc_013,
evt_1478,camp_028,client_002,2025-10-15,click,acc_084,
evt_1479,camp_018,client_003,2025-12-14,impression,acc_050,
evt_1480,camp_007,client_001,2025-12-10,impression,acc_035,
evt_1481,camp_044,client_004,2025-07-08,click,acc_088,
evt_1482,camp_038,client_003,2025-09-12,impression,acc_029,
evt_1483,camp_045,client_001,2025-08-26,impression,acc_026,
evt_1484,camp_044,client_004,2025-06-15,impression,acc_002,
evt_1485,camp_007,client_001,2025-11-04,click,acc_066,
evt_1486,camp_023,client_003,2025-08-24,impression,acc_033,
evt_1487,camp_003,client_002,2026-02-05,impression,acc_001,
evt_1488,camp_039,client_002,2025-06-04,form_fill,acc_090,35695.68
evt_1489,camp_008,client_004,2026-02-04,impression,acc_008,
evt_1490,camp_049,client_001,2025-07-27,click,acc_082,
evt_1491,camp_012,client_004,2025-07-05,impression,acc_014,
evt_1492,camp_030,client_002,2025-09-12,impression,acc_090,
evt_1493,camp_018,client_003,2025-12-21,impression,acc_056,
evt_1494,camp_050,client_003,2025-08-07,click,acc_012,
evt_1495,camp_025,client_003,2025-09-15,meeting_booked,acc_055,42444.6
evt_1496,camp_017,client_001,2025-10-22,impression,acc_026,
evt_1497,camp_013,client_001,2025-09-06,impression,acc_079,
evt_1498,camp_032,client_001,2025-09-11,impression,acc_023,
evt_1499,camp_028,client_002,2025-09-27,impression,acc_027,
evt_1500,camp_029,client_003,2025-10-23,impression,acc_097,
evt_1501,camp_005,client_003,2025-12-19,click,acc_012,
evt_1502,camp_002,client_004,2026-02-23,click,acc_063,
evt_1503,camp_001,client_002,2025-08-12,impression,acc_004,
evt_1504,camp_045,client_001,2025-09-06,impression,acc_037,
evt_1505,camp_033,client_003,2026-01-07,impression,acc_097,
evt_1506,camp_026,client_004,2026-01-02,impression,acc_088,
evt_1507,camp_001,client_002,2025-08-18,impression,acc_053,
evt_1508,camp_035,client_004,2025-10-26,click,acc_039,
evt_1509,camp_026,client_004,2026-03-13,meeting_booked,acc_005,98825.79
evt_1510,camp_024,client_003,2026-03-14,impression,acc_074,
evt_1511,camp_030,client_002,2025-10-09,impression,acc_100,
evt_1512,camp_012,client_004,2025-06-16,meeting_booked,acc_071,100806.44
evt_1513,camp_020,client_003,2025-08-20,form_fill,acc_097,18603.79
evt_1514,camp_006,client_002,2025-09-20,click,acc_085,
evt_1515,camp_009,client_001,2025-12-19,impression,acc_006,
evt_1516,camp_038,client_003,2025-09-10,impression,acc_033,
evt_1517,camp_035,client_004,2025-10-24,impression,acc_080,
evt_1518,camp_029,client_003,2025-09-25,impression,acc_007,
evt_1519,camp_022,client_003,2025-12-08,impression,acc_099,
evt_1520,camp_014,client_001,2025-10-08,impression,acc_082,
evt_1521,camp_044,client_004,2025-06-26,click,acc_071,
evt_1522,camp_015,client_002,2025-07-09,click,acc_009,
evt_1523,camp_032,client_001,2025-08-25,impression,acc_082,
evt_1524,camp_040,client_001,2026-02-25,click,acc_006,
evt_1525,camp_009,client_001,2025-12-18,impression,acc_003,
evt_1526,camp_020,client_003,2025-08-29,impression,acc_015,
evt_1527,camp_038,client_003,2025-08-15,impression,acc_012,
evt_1528,camp_039,client_002,2025-06-05,impression,acc_084,
evt_1529,camp_013,client_001,2025-09-04,click,acc_052,
evt_1530,camp_048,client_003,2026-01-01,impression,acc_089,
evt_1531,camp_044,client_004,2025-08-16,impression,acc_076,
evt_1532,camp_014,client_001,2025-10-12,impression,acc_006,
evt_1533,camp_005,client_003,2025-12-22,impression,acc_015,
evt_1534,camp_027,client_004,2025-07-02,impression,acc_019,
evt_1535,camp_029,client_003,2025-12-03,impression,acc_033,
evt_1536,camp_007,client_001,2025-12-08,click,acc_082,
evt_1537,camp_002,client_004,2026-02-14,impression,acc_063,
evt_1538,camp_012,client_004,2025-07-18,impression,acc_008,
evt_1539,camp_050,client_003,2025-09-04,impression,acc_060,
evt_1540,camp_010,client_002,2025-09-30,impression,acc_085,
evt_1541,camp_027,client_004,2025-06-06,impression,acc_022,
evt_1542,camp_003,client_002,2025-12-10,click,acc_084,
evt_1543,camp_040,client_001,2026-03-19,click,acc_010,
evt_1544,camp_020,client_003,2025-08-24,impression,acc_054,
evt_1545,camp_016,client_002,2025-09-18,meeting_booked,acc_027,146634.76
evt_1546,camp_040,client_001,2026-03-27,meeting_booked,acc_041,78593.41
evt_1547,camp_030,client_002,2025-09-29,impression,acc_100,
evt_1548,camp_013,client_001,2025-08-28,click,acc_023,
evt_1549,camp_031,client_002,2026-01-30,impression,acc_062,
evt_1550,camp_003,client_002,2026-02-08,impression,acc_004,
evt_1551,camp_014,client_001,2025-09-22,impression,acc_052,
evt_1552,camp_049,client_001,2025-06-22,impression,acc_061,
evt_1553,camp_004,client_001,2025-12-04,impression,acc_067,
evt_1554,camp_002,client_004,2026-04-08,impression,acc_063,
evt_1555,camp_016,client_002,2025-10-08,impression,acc_098,
evt_1556,camp_021,client_003,2025-12-19,click,acc_056,
evt_1557,camp_021,client_003,2026-01-25,impression,acc_033,
evt_1558,camp_015,client_002,2025-08-04,click,acc_013,
evt_1559,camp_013,client_001,2025-09-01,impression,acc_045,
evt_1560,camp_038,client_003,2025-08-12,form_fill,acc_060,
evt_1561,camp_040,client_001,2026-02-21,impression,acc_061,
evt_1562,camp_009,client_001,2025-12-19,impression,acc_061,
evt_1563,camp_018,client_003,2025-12-22,impression,acc_029,
evt_1564,camp_045,client_001,2025-07-24,impression,acc_073,
evt_1565,camp_008,client_004,2026-02-14,impression,acc_047,
evt_1566,camp_049,client_001,2025-07-05,form_fill,acc_037,39687.8
evt_1567,camp_041,client_002,2025-06-27,impression,acc_084,
evt_1568,camp_036,client_002,2025-07-13,impression,acc_031,
evt_1569,camp_034,client_003,2026-04-02,meeting_booked,acc_060,90779.23
evt_1570,camp_030,client_002,2025-09-04,click,acc_043,
evt_1571,camp_048,client_003,2025-12-22,impression,acc_033,
evt_1572,camp_038,client_003,2025-09-16,form_fill,acc_033,45014.34
evt_1573,camp_027,client_004,2025-05-20,meeting_booked,acc_005,111354.06
evt_1574,camp_033,client_003,2025-12-30,impression,acc_011,
evt_1575,camp_031,client_002,2026-01-20,impression,acc_095,
evt_1576,camp_016,client_002,2025-10-15,click,acc_009,
evt_1577,camp_045,client_001,2025-09-08,form_fill,acc_093,
evt_1578,camp_019,client_002,2025-09-24,meeting_booked,acc_031,7309.87
evt_1579,camp_043,client_001,2026-01-06,click,acc_036,
evt_1580,camp_037,client_002,2025-11-03,impression,acc_098,
evt_1581,camp_030,client_002,2025-09-20,form_fill,acc_058,
evt_1582,camp_024,client_003,2026-03-30,click,acc_087,
evt_1583,camp_001,client_002,2025-07-23,impression,acc_085,
evt_1584,camp_045,client_001,2025-09-23,impression,acc_037,
evt_1585,camp_028,client_002,2025-09-05,click,acc_100,
evt_1586,camp_040,client_001,2026-03-15,click,acc_067,
evt_1587,camp_044,client_004,2025-08-26,form_fill,acc_008,3685.77
evt_1588,camp_044,client_004,2025-06-13,impression,acc_039,
evt_1589,camp_024,client_003,2026-02-07,impression,acc_059,
evt_1590,camp_012,client_004,2025-08-22,click,acc_080,
evt_1591,camp_036,client_002,2025-07-28,impression,acc_095,
evt_1592,camp_022,client_003,2026-02-11,impression,acc_033,
evt_1593,camp_031,client_002,2026-02-04,click,acc_098,
evt_1594,camp_049,client_001,2025-07-11,impression,acc_030,
evt_1595,camp_018,client_003,2026-01-03,impression,acc_065,
evt_1596,camp_005,client_003,2025-12-31,impression,acc_054,
evt_1597,camp_033,client_003,2025-11-22,impression,acc_065,
evt_1598,camp_035,client_004,2025-11-09,form_fill,acc_081,
evt_1599,camp_024,client_003,2026-02-10,impression,acc_089,
evt_1600,camp_030,client_002,2025-09-13,impression,acc_009,
evt_1601,camp_012,client_004,2025-06-20,impression,acc_034,
evt_1602,camp_018,client_003,2025-11-29,impression,acc_015,
evt_1603,camp_014,client_001,2025-09-07,impression,acc_066,
evt_1604,camp_044,client_004,2025-06-23,impression,acc_071,
evt_1605,camp_027,client_004,2025-05-17,impression,acc_047,
evt_1606,camp_005,client_003,2025-12-16,click,acc_007,
evt_1607,camp_034,client_003,2026-02-28,impression,acc_087,
evt_1608,camp_022,client_003,2026-01-13,impression,acc_087,
evt_1609,camp_043,client_001,2026-01-17,click,acc_091,
evt_1610,camp_029,client_003,2025-10-28,impression,acc_059,
evt_1611,camp_020,client_003,2025-08-04,impression,acc_024,
evt_1612,camp_024,client_003,2026-02-08,impression,acc_048,
evt_1613,camp_019,client_002,2025-09-09,impression,acc_058,
evt_1614,camp_011,client_004,2025-11-25,impression,acc_083,
evt_1615,camp_012,client_004,2025-07-01,impression,acc_096,
evt_1616,camp_008,client_004,2026-02-10,impression,acc_005,
evt_1617,camp_029,client_003,2025-11-07,impression,acc_044,
evt_1618,camp_036,client_002,2025-07-06,click,acc_095,
evt_1619,camp_023,client_003,2025-09-05,impression,acc_016,
evt_1620,camp_011,client_004,2025-11-10,impression,acc_071,
evt_1621,camp_002,client_004,2026-04-06,click,acc_040,
evt_1622,camp_030,client_002,2025-09-22,impression,acc_049,
evt_1623,camp_048,client_003,2026-01-08,impression,acc_074,
evt_1624,camp_046,client_001,2025-08-30,form_fill,acc_036,37953.92
evt_1625,camp_037,client_002,2025-09-08,click,acc_090,
evt_1626,camp_047,client_002,2025-12-25,click,acc_058,
evt_1627,camp_047,client_002,2025-11-18,impression,acc_062,
evt_1628,camp_036,client_002,2025-08-10,impression,acc_013,
evt_1629,camp_040,client_001,2026-03-07,impression,acc_030,
evt_1630,camp_021,client_003,2026-01-14,impression,acc_011,
evt_1631,camp_038,client_003,2025-08-23,click,acc_065,
evt_1632,camp_050,client_003,2025-08-02,impression,acc_044,
evt_1633,camp_035,client_004,2025-11-18,click,acc_047,
evt_1634,camp_006,client_002,2025-09-17,impression,acc_068,
evt_1635,camp_021,client_003,2026-01-14,impression,acc_077,
evt_1636,camp_004,client_001,2025-12-28,impression,acc_086,
evt_1637,camp_046,client_001,2025-08-17,impression,acc_052,
evt_1638,camp_001,client_002,2025-08-10,impression,acc_046,
evt_1639,camp_029,client_003,2025-10-01,impression,acc_074,
evt_1640,camp_029,client_003,2025-11-13,click,acc_099,
evt_1641,camp_019,client_002,2025-09-29,click,acc_021,
evt_1642,camp_028,client_002,2025-10-14,impression,acc_098,
evt_1643,camp_038,client_003,2025-08-14,impression,acc_077,
evt_1644,camp_020,client_003,2025-09-08,meeting_booked,acc_060,14586.79
evt_1645,camp_038,client_003,2025-08-14,impression,acc_055,
evt_1646,camp_041,client_002,2025-07-06,impression,acc_043,
evt_1647,camp_030,client_002,2025-09-20,impression,acc_095,
evt_1648,camp_025,client_003,2025-09-22,impression,acc_048,
evt_1649,camp_020,client_003,2025-08-09,impression,acc_075,
evt_1650,camp_048,client_003,2025-12-21,impression,acc_059,
evt_1651,camp_001,client_002,2025-08-04,impression,acc_018,
evt_1652,camp_041,client_002,2025-07-08,impression,acc_085,
evt_1653,camp_043,client_001,2026-01-14,impression,acc_036,
evt_1654,camp_045,client_001,2025-08-17,impression,acc_082,
evt_1655,camp_049,client_001,2025-07-22,meeting_booked,acc_035,14675.1
evt_1656,camp_048,client_003,2026-01-13,impression,acc_054,
evt_1657,camp_028,client_002,2025-09-28,click,acc_043,
evt_1658,camp_045,client_001,2025-09-03,impression,acc_023,
evt_1659,camp_037,client_002,2025-09-23,impression,acc_001,
evt_1660,camp_004,client_001,2025-12-22,impression,acc_025,
evt_1661,camp_045,client_001,2025-09-01,impression,acc_025,
evt_1662,camp_018,client_003,2026-01-02,impression,acc_054,
evt_1663,camp_023,client_003,2025-08-25,impression,acc_011,
evt_1664,camp_041,client_002,2025-06-28,click,acc_009,
evt_1665,camp_012,client_004,2025-06-23,impression,acc_092,
evt_1666,camp_011,client_004,2025-11-11,form_fill,acc_071,34563.39
evt_1667,camp_020,client_003,2025-08-17,impression,acc_044,
evt_1668,camp_038,client_003,2025-08-18,impression,acc_054,
evt_1669,camp_034,client_003,2026-02-28,click,acc_048,
evt_1670,camp_027,client_004,2025-06-04,impression,acc_038,
evt_1671,camp_010,client_002,2025-09-27,click,acc_068,
evt_1672,camp_036,client_002,2025-09-08,click,acc_084,
evt_1673,camp_046,client_001,2025-07-15,impression,acc_067,
evt_1674,camp_005,client_003,2025-12-03,form_fill,acc_015,
evt_1675,camp_020,client_003,2025-08-17,impression,acc_097,
evt_1676,camp_029,client_003,2025-11-26,click,acc_077,
evt_1677,camp_022,client_003,2026-01-10,impression,acc_024,
evt_1678,camp_008,client_004,2026-02-04,click,acc_022,
evt_1679,camp_010,client_002,2025-09-27,impression,acc_095,
evt_1680,camp_014,client_001,2025-09-11,impression,acc_025,
evt_1681,camp_049,client_001,2025-06-24,impression,acc_023,
evt_1682,camp_031,client_002,2026-03-02,impression,acc_100,
evt_1683,camp_007,client_001,2025-12-25,impression,acc_006,
evt_1684,camp_031,client_002,2026-02-10,impression,acc_013,
evt_1685,camp_020,client_003,2025-07-03,click,acc_089,
evt_1686,camp_008,client_004,2026-02-06,impression,acc_078,
evt_1687,camp_013,client_001,2025-09-15,impression,acc_026,
evt_1688,camp_006,client_002,2025-10-08,form_fill,acc_018,18043.99
evt_1689,camp_011,client_004,2025-12-09,click,acc_070,
evt_1690,camp_016,client_002,2025-10-16,impression,acc_068,
evt_1691,camp_038,client_003,2025-09-12,impression,acc_007,
evt_1692,camp_013,client_001,2025-08-29,form_fill,acc_036,
evt_1693,camp_047,client_002,2025-12-09,form_fill,acc_013,24261.06
evt_1694,camp_045,client_001,2025-08-09,impression,acc_073,
evt_1695,camp_007,client_001,2025-12-05,meeting_booked,acc_026,66493.32
evt_1696,camp_033,client_003,2025-12-28,impression,acc_033,
evt_1697,camp_021,client_003,2026-01-05,impression,acc_015,
evt_1698,camp_009,client_001,2025-12-30,click,acc_064,
evt_1699,camp_036,client_002,2025-07-07,impression,acc_098,
evt_1700,camp_032,client_001,2025-10-11,impression,acc_023,
evt_1701,camp_039,client_002,2025-06-16,click,acc_098,
evt_1702,camp_029,client_003,2025-11-30,impression,acc_033,
evt_1703,camp_028,client_002,2025-10-11,impression,acc_027,
evt_1704,camp_031,client_002,2026-02-25,impression,acc_090,
evt_1705,camp_044,client_004,2025-09-03,impression,acc_063,
evt_1706,camp_029,client_003,2025-12-13,click,acc_065,
evt_1707,camp_008,client_004,2026-02-12,impression,acc_017,
evt_1708,camp_038,client_003,2025-09-26,form_fill,acc_015,4170.81
evt_1709,camp_013,client_001,2025-08-30,impression,acc_037,
evt_1710,camp_026,client_004,2026-01-23,click,acc_014,
evt_1711,camp_047,client_002,2025-12-17,click,acc_062,
evt_1712,camp_050,client_003,2025-08-27,impression,acc_075,
evt_1713,camp_042,client_004,2026-01-04,impression,acc_040,
evt_1714,camp_039,client_002,2025-07-10,impression,acc_053,
evt_1715,camp_010,client_002,2025-10-11,impression,acc_100,
evt_1716,camp_017,client_001,2025-10-23,impression,acc_064,
evt_1717,camp_009,client_001,2025-12-13,click,acc_003,
evt_1718,camp_005,client_003,2025-11-21,meeting_booked,acc_060,60481.78
evt_1719,camp_044,client_004,2025-06-26,impression,acc_038,
evt_1720,camp_040,client_001,2026-03-27,impression,acc_023,
evt_1721,camp_049,client_001,2025-07-22,click,acc_066,
evt_1722,camp_013,client_001,2025-09-15,impression,acc_036,
evt_1723,camp_033,client_003,2026-01-14,impression,acc_044,
evt_1724,camp_035,client_004,2025-10-06,form_fill,acc_071,
evt_1725,camp_028,client_002,2025-09-12,impression,acc_013,
evt_1726,camp_025,client_003,2025-09-19,impression,acc_059,
evt_1727,camp_012,client_004,2025-07-20,form_fill,acc_071,
evt_1728,camp_028,client_002,2025-09-07,click,acc_018,
evt_1729,camp_032,client_001,2025-10-24,click,acc_023,
evt_1730,camp_044,client_004,2025-08-20,impression,acc_071,
evt_1731,camp_036,client_002,2025-09-05,impression,acc_021,
evt_1732,camp_017,client_001,2025-10-26,meeting_booked,acc_064,94456.25
evt_1733,camp_023,client_003,2025-08-29,impression,acc_048,
evt_1734,camp_038,client_003,2025-08-17,click,acc_011,
evt_1735,camp_023,client_003,2025-07-22,click,acc_099,
evt_1736,camp_041,client_002,2025-07-05,impression,acc_049,
evt_1737,camp_023,client_003,2025-09-10,impression,acc_054,
evt_1738,camp_043,client_001,2026-01-08,impression,acc_030,
evt_1739,camp_020,client_003,2025-07-12,form_fill,acc_075,
evt_1740,camp_020,client_003,2025-08-14,impression,acc_015,
evt_1741,camp_035,client_004,2025-10-07,impression,acc_038,
evt_1742,camp_028,client_002,2025-09-20,form_fill,acc_072,
evt_1743,camp_045,client_001,2025-09-30,impression,acc_064,
evt_1744,camp_021,client_003,2026-01-12,impression,acc_055,
evt_1745,camp_037,client_002,2025-10-21,impression,acc_013,
evt_1746,camp_044,client_004,2025-07-21,impression,acc_020,
evt_1747,camp_049,client_001,2025-07-12,impression,acc_086,
evt_1748,camp_020,client_003,2025-08-26,impression,acc_054,
evt_1749,camp_041,client_002,2025-06-28,impression,acc_009,
evt_1750,camp_004,client_001,2026-01-24,impression,acc_036,
evt_1751,camp_015,client_002,2025-07-16,click,acc_084,
evt_1752,camp_038,client_003,2025-09-16,impression,acc_015,
evt_1753,camp_005,client_003,2026-01-23,impression,acc_075,
evt_1754,camp_014,client_001,2025-09-10,click,acc_041,
evt_1755,camp_020,client_003,2025-08-09,impression,acc_065,
evt_1756,camp_035,client_004,2025-10-17,impression,acc_038,
evt_1757,camp_017,client_001,2025-10-24,impression,acc_079,
evt_1758,camp_049,client_001,2025-07-02,form_fill,acc_067,26294.98
evt_1759,camp_012,client_004,2025-08-14,impression,acc_076,
evt_1760,camp_048,client_003,2025-12-24,form_fill,acc_059,
evt_1761,camp_040,client_001,2026-03-15,click,acc_052,
evt_1762,camp_004,client_001,2025-12-07,impression,acc_066,
evt_1763,camp_010,client_002,2025-09-22,click,acc_031,
evt_1764,camp_049,client_001,2025-07-18,impression,acc_036,
evt_1765,camp_005,client_003,2025-12-13,click,acc_087,
evt_1766,camp_018,client_003,2025-11-30,impression,acc_048,
evt_1767,camp_039,client_002,2025-06-28,impression,acc_031,
evt_1768,camp_010,client_002,2025-09-14,impression,acc_027,
evt_1769,camp_020,client_003,2025-09-03,impression,acc_059,
evt_1770,camp_028,client_002,2025-09-29,form_fill,acc_057,
evt_1771,camp_018,client_003,2025-11-14,impression,acc_016,
evt_1772,camp_018,client_003,2025-12-02,impression,acc_089,
evt_1773,camp_003,client_002,2026-01-18,click,acc_098,
evt_1774,camp_004,client_001,2025-12-22,impression,acc_010,
evt_1775,camp_005,client_003,2026-01-02,click,acc_056,
